order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_id,distinct_product_id,sum_amount,count_order_item,avg_product_name_length,avg_product_description_length,sum_product_weight,sum_surface_area,mode_product_category_name,count_payment_sequential,distinct_payment_type,max_payment_installments,sum_payment_value,payment_by_installment,review_id,review_score,review_creation_date,review_answer_timestamp
ea39d327906c9e8540a9b0f5004dcf46,delivered,2021-08-08 23:46:22,2021-08-09 00:43:27,2021-08-10 15:17:48,2021-08-18 16:43:32,2021-09-05 00:00:00,3cc8e80baa86a7befe2b24568cd0faf0,1,10.36,1,57.0,1253.0,200.0,730.0,auto,1.0,1.0,2.0,10.36,1.0,81961c5c0ea7faa926c8c9ec5ee3d0ae,4.0,2021-08-19,2021-08-19 23:31:03
c98c07a025d81c2340fa5495602c2312,delivered,2021-03-31 00:01:44,2021-03-31 01:15:19,2021-03-31 14:51:03,2021-04-06 10:12:27,2021-04-20 00:00:00,4f25ec76e8c86ded17aa0c58f236df0f,1,10.34,1,45.0,589.0,200.0,730.0,toys,1.0,1.0,2.0,10.34,1.0,16ff0fba2b72c25bf64b90bebd534675,4.0,2021-04-07,2021-04-07 22:07:31
99154e0d0a403c1c7dc3f38886f6776b,delivered,2021-08-25 23:07:33,2021-08-25 23:15:18,2021-08-30 21:58:48,2021-09-06 15:52:23,2021-09-29 00:00:00,dff41d762e4e7b68b73af7203a429072,1,12.0,2,20.0,908.0,150.0,1844.0,auto,1.0,1.0,1.0,12.0,0.0,,,,
e2b405ccb5839931cae6f89767eada9b,delivered,2021-09-15 06:32:42,2021-09-15 06:45:08,2021-09-18 21:43:55,2021-09-26 19:10:25,2021-10-11 00:00:00,bfb0780e4148d65b5490d6195da4bcb0,1,12.7,1,43.0,1300.0,400.0,730.0,computers_accessories,1.0,1.0,6.0,12.7,1.0,8d1e7494ccfa2663262b5a964caa8988,5.0,2021-09-27,2021-09-28 10:33:17
aabde6ea676d05113f63f0de161b761f,delivered,2022-02-03 22:50:59,2022-02-06 04:32:49,2022-02-07 00:52:02,2022-02-07 23:34:51,2022-02-21 00:00:00,2a86852b89b186bb8aed750efd95ce73,1,7.6000000000000005,1,55.0,388.0,250.0,790.0,health_beauty,1.0,1.0,1.0,7.6,0.0,36ca72097b031b1041118196e2d6e330,4.0,2022-02-08,2022-02-15 10:57:32
26d400a875f601666c17347c2350beb3,delivered,2022-02-15 14:23:43,2022-02-15 14:35:32,2022-02-21 19:28:01,2022-03-05 23:34:17,2022-03-07 00:00:00,36fbd29c230b156ac9b04a382bb20842,1,24.740000000000002,1,60.0,325.0,1650.0,5550.0,bed_bath_table,1.0,1.0,1.0,24.74,0.0,d6d0ea5046085e8e99302e5a03ad1ab2,2.0,2022-03-06,2022-03-10 00:09:32
6e3083ad9ca7d53cf66f1cd74bb3d67d,delivered,2022-03-29 09:09:36,2022-03-29 21:55:15,2022-04-04 21:36:33,2022-05-08 13:44:56,2022-04-25 00:00:00,f794c59a46dc4872d97d173c1b51525a,1,57.5,2,58.0,114.0,5100.0,15168.0,housewares,1.0,1.0,1.0,57.51,0.0,bc5d28bb6b74adc32b8ff5760f8c639a,5.0,2022-04-27,2022-05-10 00:39:17
27ae3ad0516a9b55f2236e24f690e01b,delivered,2021-02-09 16:19:02,2021-02-09 16:30:12,2021-02-22 03:51:44,2021-03-03 10:34:43,2021-03-17 00:00:00,9e8993ba2665307b71bd1641c2e1cb3d,1,54.0,2,41.0,1141.0,17366.0,28456.0,office_furniture,1.0,1.0,5.0,54.0,1.0,47e0415219ec587184bc6e4031f204e9,3.0,2021-03-04,2021-03-05 14:45:19
95e9a74f93bf0b409758d0e5a5765f12,delivered,2021-02-13 19:20:21,2021-02-13 19:30:15,2021-02-14 10:57:22,2021-03-01 10:58:06,2021-03-27 23:00:00,4619eedf5b092b15ebc4d916f8c99646,1,10.91,1,49.0,2830.0,200.0,790.0,baby,1.0,1.0,1.0,10.91,0.0,25ab49cf96b68eaf04511d3e33b2afe6,4.0,2021-03-02,2021-03-05 08:35:48
b31cb7216cda82edcaf99a5c6d604ced,delivered,2022-01-05 07:15:25,2022-01-06 02:08:42,2022-01-08 22:42:41,2022-01-19 21:06:09,2022-02-06 00:00:00,b33573ec19214ad9a1bc30a97938e450,1,25.98,1,49.0,465.0,1625.0,8326.0,housewares,1.0,1.0,1.0,25.98,0.0,515b6ee652569d6bb497d77b9cd03ed5,5.0,2022-01-20,2022-01-21 08:32:37
2b10fc23d5db1ae332b19fd2427b28e5,delivered,2022-01-31 11:45:09,2022-01-31 13:54:57,2022-02-01 21:13:52,2022-02-16 21:19:09,2022-02-23 00:00:00,b2c9b1bf57d5e980f6ec3975c65e40ed,1,25.86,1,41.0,569.0,250.0,1536.0,sports_leisure,1.0,1.0,4.0,25.86,1.0,42142b666c2031f10012a85c9b936c8e,4.0,2022-02-17,2022-02-18 21:50:17
268ccd28fb62008e06398dc300d3f0bf,delivered,2022-06-25 11:57:12,2022-06-27 08:35:26,2022-06-28 15:11:00,2022-06-29 13:38:51,2022-07-12 00:00:00,449cc26294cc2d6e2e88a82cea3e42c0,1,38.809999999999995,1,55.0,993.0,950.0,5582.0,auto,1.0,1.0,1.0,38.81,0.0,62b1e8103dd0f67e701dc8f036cc7ac0,5.0,2022-06-30,2022-06-30 19:33:30
3171f1efdad00e249ba4ba19af1726eb,delivered,2022-06-21 08:46:52,2022-06-21 09:17:47,2022-06-21 14:26:00,2022-06-28 20:47:52,2022-07-20 00:00:00,c9aa56428d8b5bba23a9c7a435b09645,2,29.86,2,52.0,730.5,1550.0,7174.0,['auto' 'luggage_accessories'],1.0,1.0,7.0,29.86,1.0,ed4ee845cfd1f93906fd4ae0bfef9a30,1.0,2022-06-29,2022-06-30 00:28:16
f99e3215de6016797bab522d7a8fb5dd,delivered,2022-06-05 19:44:14,2022-06-05 19:55:20,2022-06-06 14:05:00,2022-06-12 22:05:51,2022-07-16 00:00:00,aaea7e9a2d2432c24a03eb74cc430c8a,1,19.45,1,32.0,1262.0,150.0,1024.0,furniture_decor,1.0,1.0,2.0,19.45,1.0,86ef064340bc5a564e63972edc08eee3,3.0,2022-06-13,2022-06-14 02:14:07
3f8a42c6c50fec78cba08047e46810b0,delivered,2022-02-22 14:32:12,2022-02-23 14:36:39,2022-02-27 01:06:03,2022-03-08 16:49:50,2022-03-23 00:00:00,5705e410d27f391e55c6a495b06d1618,1,15.33,1,59.0,492.0,200.0,1592.0,health_beauty,1.0,1.0,7.0,15.33,1.0,384a769fc62000fc37cfb24f94d9a75f,1.0,2022-03-09,2022-03-10 00:14:15
a6e75a284bbd3aa94f0e329d2522f996,delivered,2022-05-31 10:28:18,2022-05-31 10:53:46,2022-06-01 13:29:00,2022-06-03 13:35:44,2022-06-26 00:00:00,3bccb476c538a32e63766769dcc37f03,1,24.799999999999997,1,56.0,728.0,1850.0,1504.0,housewares,1.0,1.0,6.0,24.8,1.0,7c617cdeab8aa63166e24cab76dfb16b,5.0,2022-06-04,2022-06-04 17:21:08
d346370ba346967892986f57438f7765,delivered,2021-05-19 09:39:23,2021-05-23 03:31:57,2021-05-26 13:55:34,2021-06-01 11:41:38,2021-06-12 00:00:00,43f7616a8f37a874ee893f0dea3ba593,1,6.82,1,47.0,1474.0,150.0,2686.0,health_beauty,1.0,1.0,1.0,6.82,0.0,20530ba47e52baa78a0b46b7c9f74bbc,2.0,2021-06-02,2021-06-04 14:28:40
8057c793245dec5326e574b4c692e82b,delivered,2021-12-22 18:18:06,2021-12-22 18:29:35,2021-12-27 20:32:16,2022-01-19 19:35:06,2022-01-22 00:00:00,d7104510a89e6fb895b8104650173787,1,37.37,1,59.0,495.0,800.0,1178.0,stationery,1.0,1.0,4.0,37.37,1.0,f5ef85625c99079137d9531f04cde915,4.0,2022-01-20,2022-01-23 09:35:27
f4d3a6f8b3c011cb012b39fdfb4817e8,delivered,2021-05-30 10:59:46,2021-05-30 11:10:17,2021-05-31 07:12:20,2021-06-05 12:18:01,2021-06-23 00:00:00,52b088042a61c6a03ba2027a6dd929cc,1,15.39,1,59.0,492.0,200.0,1592.0,health_beauty,2.0,1.0,3.0,15.39,1.0,0bb8e355a5237207934a4087ed9908a6,5.0,2021-06-03,2021-06-05 18:08:52
b4bc40a1e857b8ebe41c4ecb73594e58,delivered,2021-11-13 15:09:43,2021-11-13 15:30:31,2021-11-20 15:22:06,2021-11-23 20:16:07,2021-12-08 00:00:00,44a575d55982c95a7f09b62c7702bddc,1,26.479999999999997,1,46.0,2184.0,275.0,846.0,health_beauty,1.0,1.0,1.0,26.48,0.0,97597e688350889d0ad9b90ebe949d8a,2.0,2021-11-24,2021-11-27 23:40:58
80341e701b91f4e9f068a3ec40fb0440,delivered,2021-02-16 15:53:00,2021-02-17 02:25:15,2021-02-20 15:17:35,2021-02-24 16:07:25,2021-03-24 00:00:00,2ed2d94955614ec3262ce7575ef997f9,1,94.21,1,27.0,374.0,2100.0,4180.0,housewares,1.0,1.0,1.0,94.21,0.0,107988a7076b0c4719576a6bf387a53b,5.0,2021-02-25,2021-02-27 15:33:44
c25e56c3d703fbb581c19346a9e58773,delivered,2022-06-19 08:26:08,2022-06-20 08:56:29,2022-06-20 14:20:00,2022-06-29 18:36:46,2022-07-03 00:00:00,1cdf413d3539b5e8c100bea1ec5a881f,1,56.81999999999999,1,60.0,1351.0,3050.0,4408.0,sports_leisure,1.0,1.0,8.0,56.82,1.0,b63ff64eb8dc754c72da2e57ad12228e,5.0,2022-06-30,2022-07-02 21:20:55
fb92e5acbb4a91e36528fd0f21a25eaf,delivered,2021-11-11 09:19:15,2021-11-14 03:50:37,2021-11-16 14:16:52,2021-11-26 14:12:31,2021-12-06 00:00:00,2cac9c1a43808ace14f1598744f4a28a,1,14.34,1,40.0,124.0,450.0,7084.0,luggage_accessories,1.0,1.0,1.0,14.34,0.0,d3dc80c71ecebb72e71ccebd5bfaf0f4,5.0,2021-11-27,2021-11-27 16:47:58
3dfe0eb577ab516162663692576b50f7,delivered,2022-06-18 09:58:08,2022-06-18 10:20:16,2022-06-18 14:09:00,2022-06-27 17:04:39,2022-07-19 00:00:00,77d6cd89498a8cd9762daa48e8e8b797,1,25.71,1,51.0,1834.0,1517.0,1894.0,costruction_tools_garden,1.0,1.0,8.0,25.71,1.0,d32eed576bbe8ff8c3f365fc1f314abe,5.0,2022-06-28,2022-07-02 11:37:54
a462f2866f3b997fbc2fdb5fb62a9ed5,delivered,2022-01-02 14:53:36,2022-01-02 15:07:31,2022-01-03 17:18:03,2022-01-15 21:52:30,2022-01-24 00:00:00,07af1aef7bf4d17ec7f0f166e9025fc9,1,18.009999999999998,1,56.0,211.0,550.0,2750.0,construction_tools_construction,1.0,1.0,1.0,18.01,0.0,839e322084914d7014db936307bf5481,5.0,2022-01-16,2022-01-19 00:42:55
3c12bc6e3b1b88c14e55b9c38fddecf6,delivered,2021-11-28 14:43:10,2021-11-30 02:25:53,2021-11-30 17:53:22,2021-12-26 12:09:12,2021-12-21 00:00:00,526807e2a25ea0db271efcc9fc646db1,1,85.05,1,39.0,383.0,2650.0,4200.0,agro_industry_and_commerce,1.0,1.0,1.0,85.05,0.0,13b19afc180b2098279ca4666dc3b81f,1.0,2021-12-27,2021-12-27 15:16:02
cb0a4ac036ff43852a47ceda4d254cdf,delivered,2021-10-03 22:45:24,2021-10-04 02:32:54,2021-10-05 17:14:44,2021-10-16 19:38:43,2021-11-01 00:00:00,ab26376d360f4caa7f34418cff3c9971,1,13.120000000000001,1,33.0,329.0,1100.0,1158.0,books_technical,1.0,1.0,1.0,13.12,0.0,2636e0c3d695a5b01628ac8188027ab1,5.0,2021-10-17,2021-10-20 01:52:34
0cc76fbe09687fda664178e9fc6c404f,delivered,2021-12-30 22:51:13,2021-12-30 23:06:23,2022-01-03 09:44:02,2022-01-06 13:53:36,2022-01-24 00:00:00,2f53681bf01c5cff02bada5809fe302e,1,20.57,1,51.0,767.0,550.0,2248.0,furniture_decor,1.0,1.0,10.0,20.57,1.0,a738aa683a09dc5979abc7d9c2cc8029,5.0,2022-01-07,2022-01-08 13:48:20
e730263138d4e66152a694fd4ec32280,delivered,2021-09-12 16:15:06,2021-09-14 02:50:40,2021-09-14 21:12:40,2021-09-21 16:46:56,2021-09-29 00:00:00,fcad3faa5c09b2baf9164b8fd20098b5,1,39.18,1,43.0,1385.0,750.0,1360.0,auto,1.0,1.0,1.0,39.18,0.0,8f282ea763cd9522a833838571012235,5.0,2021-09-22,2021-09-25 00:39:22
f988dc242c742c1dfde32b24032b8fb3,delivered,2022-01-06 10:38:43,2022-01-09 07:20:02,2022-01-09 17:29:34,2022-01-16 23:23:13,2022-01-31 00:00:00,11a58793327e4f480717491484f4372a,1,8.82,1,59.0,743.0,343.0,2568.0,electronics,1.0,1.0,1.0,8.82,0.0,e37053925fad904c9d8442828e24ca4b,5.0,2022-01-17,2022-01-18 01:41:11
cf3c9d37ec74339e66e6fe4daa089fe4,delivered,2021-03-13 14:39:34,2021-03-13 14:39:34,2021-03-15 14:55:14,2021-03-20 14:51:28,2021-04-03 00:00:00,a6da63180c0d5fdbf5834fb3d3a8dc72,1,11.48,1,33.0,510.0,700.0,1548.0,furniture_decor,1.0,1.0,1.0,11.48,0.0,e0f816c1d15d94c1563455d29ca1cf92,5.0,2021-03-22,2021-03-22 10:29:00
d280ffa94ba8d94d4fc416ee85612a52,delivered,2021-11-09 14:07:54,2021-11-10 03:11:04,2021-11-10 18:42:00,2021-11-20 20:12:25,2021-12-01 00:00:00,570eb70ff97166b85ea96be3bfb65fef,3,27.27,3,56.666666666666664,613.6666666666666,1600.0,3456.0,bed_bath_table,1.0,1.0,1.0,27.26,0.0,f40d1c4d113dba8812afe3e137e9f5ac,5.0,2021-11-21,2021-11-22 12:46:11
560d3fab356e794f6cae1c03cff6466e,delivered,2022-05-08 21:41:17,2022-05-08 21:55:13,2022-05-16 13:41:00,2022-06-12 19:14:36,2022-06-01 00:00:00,8d2cc82dae0f2b1bb8667a2eedcd8c71,1,16.740000000000002,1,50.0,1257.0,350.0,1262.0,health_beauty,1.0,1.0,3.0,16.74,1.0,add1e5acda5773b4811c2fb755617127,1.0,2022-06-03,2022-06-04 14:31:41
1ac07c9b7a1884eef11bf47d3630dd74,delivered,2021-10-17 08:55:03,2021-10-17 09:14:10,2021-10-18 19:28:48,2021-10-26 21:11:33,2021-11-07 00:00:00,0a3f32fce9d5056b96a9fe604715982b,1,19.94,1,48.0,594.0,1850.0,4488.0,health_beauty,1.0,1.0,5.0,19.94,1.0,d61b85a4c8abdf184a4acb37dceb3458,3.0,2021-10-27,2021-10-28 16:19:48
a11f0312591acf976fd9bf40d6b539db,delivered,2022-03-16 23:03:38,2022-03-17 17:08:51,2022-04-09 15:13:03,2022-04-09 15:13:08,2022-04-12 00:00:00,a06d94b5d758fbc36c8f679d98ae1fc5,1,8.629999999999999,1,32.0,1074.0,200.0,2616.0,computers_accessories,2.0,2.0,4.0,8.63,1.0,ca9a658e7e888a28e708b06e6c7ff81e,5.0,2022-04-10,2022-04-11 14:38:30
91151a1839749882e607fb8d0c0a2a71,delivered,2022-01-10 21:48:42,2022-01-12 02:35:46,2022-01-16 19:06:37,2022-01-26 18:17:47,2022-01-31 00:00:00,68652e69a77dec3f573ef0135541f6b5,1,7.72,2,21.0,548.0,2200.0,1196.0,sports_leisure,1.0,1.0,1.0,7.71,0.0,168ba75065b80ec0f41e3e358d21f362,4.0,2022-01-27,2022-01-28 13:13:46
badd0610d349f865d84d27e36b2abde4,delivered,2022-03-21 10:47:48,2022-03-21 11:08:53,2022-03-22 12:17:00,2022-03-28 12:17:06,2022-04-12 00:00:00,fb258014c67a0f16e4da53fa45e90db5,2,59.660000000000004,2,52.0,350.5,22350.0,18886.0,['furniture_decor' 'housewares'],1.0,1.0,8.0,59.66,1.0,c3eb144b7ab98e0aaf812c73df9fe100,1.0,2022-03-29,2022-03-29 16:08:33
fca6ed705412583f53b63049a9604601,delivered,2022-03-03 15:50:28,2022-03-03 16:29:23,2022-03-06 16:49:04,2022-04-05 21:21:22,2022-03-26 23:00:00,f807403776737da279aba36583afa4df,1,13.0,1,46.0,586.0,200.0,3200.0,health_beauty,1.0,1.0,1.0,13.0,0.0,36c9ed6c789d2b97844ac6a25fb9e2c1,5.0,2022-03-29,2022-04-05 21:32:21
30b66faf9517facb67ba9b710f0b9628,delivered,2021-06-02 21:39:00,2021-06-02 21:55:06,2021-06-09 12:03:45,2021-06-16 13:43:03,2021-06-16 00:00:00,6acc5385a15c441abe050fc7abda50bf,1,82.08,1,55.0,588.0,369.0,1118.0,telephony,7.0,2.0,2.0,82.07,1.0,2dc0f63cb127043d20ba2a88cdede369,4.0,2021-06-17,2021-06-18 17:51:37
d97670cc7c039da62e3bf444647fb307,delivered,2021-03-30 18:55:59,2021-03-30 19:10:13,2021-03-31 12:31:14,2021-04-07 15:10:18,2021-04-24 00:00:00,d7dca5075c207d22e930c7ab977c80e5,1,19.77,1,56.0,627.0,2000.0,5436.0,health_beauty,1.0,1.0,2.0,19.77,1.0,470966d9029adfbed704b1ce5ef08ac6,5.0,2021-04-08,2021-04-09 22:57:27
81f8f469c9ebd7916d4d35d7b379127c,delivered,2022-03-24 07:54:34,2022-03-24 11:48:09,2022-03-27 00:08:33,2022-04-11 00:12:19,2022-04-16 00:00:00,d3857f98166ef23ca95d44cbe9b1828c,1,11.030000000000001,1,58.0,637.0,183.0,640.0,telephony,2.0,2.0,1.0,11.03,0.0,bfaf50592ef488342f8991167d6cb910,5.0,2022-04-12,2022-04-12 09:53:27
38581282d219040b90a904e154ad8cf3,delivered,2021-07-31 11:23:21,2021-07-31 11:35:25,2021-08-01 22:04:55,2021-08-09 17:10:34,2021-08-24 00:00:00,a6d8302831afb228546eccf6cb3b3b48,1,20.07,1,12.0,676.0,496.0,4366.0,computers_accessories,1.0,1.0,4.0,20.07,1.0,3b344a92cd049b949d4d487ec4c08207,3.0,2021-08-10,2021-08-14 03:07:44
55a9c84ae1f73c6a9d0bbcbf5da26e2c,delivered,2021-10-08 20:43:44,2021-10-08 20:56:26,2021-10-09 18:39:18,2021-10-16 20:38:45,2021-11-10 00:00:00,10b960a4f2cfecc03e6c89b4b02ebab6,1,15.22,1,59.0,254.0,1650.0,7850.0,sports_leisure,1.0,1.0,1.0,15.22,0.0,1e4361e25e2a041b280bc09af08cb3c5,5.0,2021-10-17,2021-10-18 00:50:09
65d0aca2173738dac355de4ffe63e561,delivered,2021-05-13 16:43:19,2021-05-13 16:55:13,2021-05-15 12:37:42,2021-05-19 07:17:32,2021-05-31 00:00:00,56a9c159fffe93bdef88ffbf6e729712,1,25.66,1,59.0,1515.0,138.0,972.0,health_beauty,1.0,1.0,1.0,25.66,0.0,fa05d6d78f166b49bb19ce19ae8f1435,4.0,2021-05-20,2021-05-26 01:58:29
cda991534f8532948f833dcfb0f3ad42,delivered,2021-10-17 22:31:03,2021-10-17 22:49:51,2021-10-23 13:42:48,2021-10-24 22:04:39,2021-10-27 00:00:00,320388520e5f7afe7c97489ea2732796,1,5.470000000000001,1,52.0,434.0,50.0,1072.0,telephony,1.0,1.0,1.0,5.47,0.0,27bb376bec6bca489f766c0f27e776e4,5.0,2021-10-25,2021-10-25 14:24:33
425aa81e7d43b94ca27a169bee385b8f,delivered,2022-03-29 16:22:18,2022-03-29 17:30:58,2022-04-04 18:32:32,2022-04-23 17:12:05,2022-04-25 00:00:00,f3795e38cc5b655e26e94d1cc21263fa,1,31.549999999999997,1,44.0,2911.0,100.0,1536.0,computers_accessories,1.0,1.0,3.0,31.55,1.0,bd090c6dd0a62a17ef1b2a660212ae7d,4.0,2022-04-24,2022-04-25 10:01:02
0b1bd7cdeb2d703ebe602a2989a86f9a,delivered,2021-08-21 21:09:21,2021-08-23 07:25:47,2021-08-24 19:33:37,2021-09-15 20:57:39,2021-09-25 00:00:00,23af7ed42b446329e95c7645ba337f86,1,10.23,1,43.0,299.0,275.0,672.0,telephony,2.0,1.0,4.0,10.23,1.0,a9deaaeaa6837c4bad7abf29219da20d,4.0,2021-09-16,2021-09-18 22:26:03
2daa08ed0212b709d1f76efd0d74c7cd,delivered,2022-04-25 12:04:56,2022-04-25 12:31:50,2022-04-26 12:34:00,2022-05-02 18:03:35,2022-05-14 00:00:00,197572fc8f1878d0a94195ac840dd947,1,16.490000000000002,1,53.0,522.0,1900.0,3808.0,housewares,1.0,1.0,3.0,16.49,1.0,119dc418c0f7cc9f5d033bd59a8b614a,1.0,2022-05-03,2022-05-04 11:18:07
37b0e2f6ce00c698193537e597cf3402,delivered,2021-09-15 09:24:57,2021-09-15 09:44:22,2021-09-15 15:44:43,2021-09-20 20:18:56,2021-10-06 00:00:00,7af8bc059cb4c4c55038a142b99da13b,1,21.58,1,56.0,459.0,750.0,1410.0,home_construction,1.0,1.0,6.0,21.57,1.0,31c4605c8a1374a8ef69163df707db97,5.0,2021-09-21,2021-09-22 03:23:15
238d28bb25bc75bccaab22efd258df33,delivered,2021-12-21 15:25:26,2021-12-22 15:19:24,2021-12-26 22:57:54,2022-01-09 21:39:10,2022-01-26 00:00:00,6b2ef099439c81743bd02edd480829d5,1,39.730000000000004,1,55.0,3948.0,1500.0,1472.0,health_beauty,1.0,1.0,10.0,39.73,1.0,37a24aab8abb14b25c79815829193af4,4.0,2022-01-10,2022-01-11 11:42:43
f9ae26d365fbefe7d1d7510effa84d3d,delivered,2022-02-22 14:48:09,2022-02-23 13:10:11,2022-02-27 20:52:14,2022-03-01 23:34:27,2022-03-16 00:00:00,d74dfc7a1504f45d7880c12e7f8fe142,1,104.86,1,51.0,497.0,1700.0,4212.0,health_beauty,1.0,1.0,7.0,104.86,1.0,e42f269a8a2e0541af042056181bb0c1,1.0,2022-03-02,2022-03-14 19:18:45
f5e5bce7921ab21b3f8b99aad9667d53,delivered,2021-05-24 03:14:20,2021-05-25 03:02:47,2021-05-26 16:03:57,2021-06-01 11:18:45,2021-06-16 00:00:00,15b3549f16e0f7bdc1afcbad647eb8a6,1,13.02,1,50.0,609.0,250.0,672.0,telephony,1.0,1.0,1.0,13.02,0.0,089e71933b0f9ca3fab5a2158326315e,5.0,2021-06-02,2021-06-04 23:50:53
0e52eaa92a794742da29c413a23a7b80,delivered,2022-06-26 21:23:04,2022-06-27 21:31:53,2022-06-28 14:46:00,2022-07-09 13:44:41,2022-07-26 00:00:00,693343dbec3bbc6b1641ee705715a12f,1,27.59,1,33.0,523.0,584.0,1054.0,watches_gifts,1.0,1.0,2.0,27.59,1.0,f297c17f26bb62063a7de63a13a4e63a,5.0,2022-07-10,2022-07-11 00:19:34
a1deb5a1e93bdf89bc4e5e00ec3691d6,delivered,2022-03-31 11:35:12,2022-03-31 12:15:06,2022-04-04 20:42:18,2022-04-05 21:51:43,2022-04-17 00:00:00,3cc4acd6cfe6acb5f129a560961f2ef6,1,37.91,1,53.0,871.0,175.0,2400.0,computers_accessories,1.0,1.0,2.0,37.91,1.0,435296c9e51d508185485972dd030381,4.0,2022-04-06,2022-04-09 18:44:20
882d0ad1f2cb3bb80acfb9e6667be1a7,delivered,2021-09-13 18:37:01,2021-09-13 18:50:14,2021-09-14 21:27:49,2021-09-25 19:52:45,2021-10-04 00:00:00,18ae61c98401cffe6c25c525f8ecc7bd,1,59.84,1,52.0,474.0,2900.0,5432.0,sports_leisure,1.0,1.0,7.0,59.84,1.0,cec05cc0619c789e0567eb2bfd8d6efe,4.0,2021-09-26,2021-09-30 23:09:26
6a756c298a96106ab0907b1b1df28e31,delivered,2021-04-17 11:34:34,2021-04-17 11:45:19,2021-04-18 14:36:29,2021-04-27 14:46:24,2021-05-08 00:00:00,8bf1dc98223704657288b7653abab62b,1,25.59,1,30.0,606.0,9700.0,8538.0,furniture_living_room,1.0,1.0,2.0,25.6,1.0,a2548eb767d70d2cf9f01f288eace451,4.0,2021-04-28,2021-04-29 00:08:52
24d1d9f9bceae1483424740db703985f,delivered,2022-05-01 13:32:25,2022-05-01 13:50:32,2022-05-02 14:07:00,2022-05-21 19:41:03,2022-05-29 00:00:00,6cc9821bbb49f3a6159c6bca3542f795,1,30.48,1,56.0,2590.0,400.0,862.0,computers_accessories,1.0,1.0,2.0,30.48,1.0,7b01d45df3d9e7283e218c274e52f3b1,4.0,2022-05-22,2022-05-22 23:59:22
676853ed85e0232da3407712d84ce83a,delivered,2021-09-15 22:24:55,2021-09-15 22:35:17,2021-09-25 19:03:32,2021-09-27 18:35:41,2021-10-04 00:00:00,2d6f0bccd75dcbf570a1afe61eeb03a1,1,118.08,3,60.0,298.0,7500.0,10746.0,bed_bath_table,1.0,1.0,2.0,118.07,1.0,815b586d2e336b11cdb4bb75c6a8fd69,4.0,2021-09-28,2021-09-29 02:36:45
bf38e43fc10f062f5be5368acdac8415,delivered,2022-02-13 18:07:47,2022-02-13 18:27:12,2022-02-15 00:43:13,2022-02-16 15:34:39,2022-03-01 00:00:00,63df52c362d4b7183bb6a463452a8183,1,27.12,1,60.0,715.0,2750.0,2750.0,home_appliances_2,1.0,1.0,1.0,27.12,0.0,7d1e7996995c4bf7628fa0f5596d8858,5.0,2022-02-17,2022-02-20 10:46:00
eb92ca9ec0ad2f752061eeae4cff2f6e,delivered,2021-05-03 10:06:00,2021-05-04 02:50:28,2021-05-05 09:03:21,2021-05-10 08:37:53,2021-06-16 00:00:00,ed3540836eb82093f5647ec31a037f42,1,10.14,1,54.0,675.0,350.0,1216.0,electronics,1.0,1.0,1.0,10.14,0.0,8141eefaa1063037f50bf6fa4a8c4191,4.0,2021-05-11,2021-05-13 21:19:29
2ffc6b5ac3d28600297371ae9a1a960d,delivered,2021-09-11 21:44:38,2021-09-13 03:15:19,2021-09-18 21:47:33,2021-09-28 21:39:58,2021-10-06 00:00:00,6a1250106d0de8395377553e4dd2b5fc,1,15.51,1,56.0,348.0,1550.0,4440.0,garden_tools,1.0,1.0,1.0,15.51,0.0,4e044ba9afc932552efe2fa1e3bd060e,5.0,2021-09-29,2021-09-30 00:51:04
cc91ae24c277f0bfc31ff525577f8cd4,delivered,2021-10-25 16:47:49,2021-10-25 17:56:22,2021-10-26 14:47:38,2021-11-03 16:06:55,2021-11-21 00:00:00,0fa9d11d5ad31c53125b31b3f9fa5398,1,22.57,1,39.0,1255.0,250.0,664.0,consoles_games,1.0,1.0,1.0,22.56,0.0,d83fce4320be9cf0c825e8dd48fd7e14,5.0,2021-11-04,2021-11-05 01:08:55
3068ff17db7d22d0a343f06ae2687c5e,delivered,2022-03-17 11:17:20,2022-03-17 11:30:23,2022-03-19 18:38:32,2022-03-21 20:08:55,2022-04-06 00:00:00,9a4874151836dd0388acb83657ab7367,1,7.25,1,26.0,1528.0,1300.0,2112.0,market_place,1.0,1.0,1.0,7.24,0.0,72f4aa05001a2e69078401a8a7fe7502,5.0,2022-03-22,2022-03-24 01:00:06
bc7ea7bd7ca4a182ca5306633dd96152,delivered,2022-04-02 22:05:00,2022-04-02 22:35:50,2022-04-04 12:41:51,2022-04-10 21:12:23,2022-04-18 00:00:00,a5d931bbaafdee2e1fd7353cf0c31f05,1,32.94,1,44.0,615.0,8200.0,6000.0,furniture_decor,1.0,1.0,3.0,32.94,1.0,186b99d68c088a435712c5c1022343b9,5.0,2022-04-11,2022-04-12 01:33:31
192082962267d28289dfce5229891db6,delivered,2022-01-28 19:17:00,2022-01-28 19:30:25,2022-01-30 20:27:53,2022-01-31 18:33:22,2022-02-14 00:00:00,456351381464fe44c74f85a122d86839,1,14.89,1,53.0,3071.0,450.0,2102.0,health_beauty,1.0,1.0,1.0,14.89,0.0,34454e3634a09d14ef1973f35b79ac70,5.0,2022-02-01,2022-02-01 22:22:12
